text,label
"résistant et de bonne qualité
Je ne suis pas déçu par ce produit. Il est lourd et de bonne qualité. Résiste bien au vent.",2
"Lacets élastiques résistant
Pour les baskets de mon fils. A l'air d'être résistant. Par contre les 2 ou 3 derniers lacets sont petits",2
"Très bon rapport qualité/prix
Le produit est conforme au descriptif. Il est bien fini. Très bon rapport qualité/prix.",2
"Je recommande
Super magnifique sacs très bonne matière",2
"Taille parfait
Parfait et ce sont des vrai donc n'hésiter pas",2
"Bon produit
Bon achat ,j attends dans la durée maintenant . Pas sûr que cela soit un produit fiable.. sinon facile de utilisation",2
"J'adore!!!
Il me suit partout où je vais, et quoique je fasse, il me sert quasiment tous les jours! Hyper solide, ne rouille pas, hyper pratique, pas de gadget farfelu, et une telle qualité à ce prix c'est dingue!!! J'ai d'autres outils de cette marque et franchement ils vont percer dans le professionnalisme!!!",2
"J'adore ! Satisfaite de mon achat.
Ravie de mon achat, ma peau est pas tiraillée, plus lisse et en plus, elle sent très bon. Je recommande !",2
"Presque parfaite
Conforme à ce que j'attendais car j'en ai déjà une plus grande, elle a fait énormément plaisir à la personne à qui je l'ai offerte. Seul bémol les mailles du treillis du filtre sont un peu trop larges et laissent passer les particules un peu trop petites de ce que l'on met dedans. Le dessous est très pratique et à l'occasion d'une commande j'en prendrai un pour moi.",2
"Très joli !
Complet (l'entourage blanc est à faire aussi !), cela rend très bien ! Très coloré, top rien à redire !",2
"dommage
pourquoi poser un colis devant chez moi alors que j attend qu on sonne pour ouvrir?? ,déjà plusieurs commandes récupéré devant la porte amazone si le colis disparaît et que je paye des frais de livraison c est pour recevoir le colis en main propre et non devant la porte ...",2
"facile d'utilisation
ardoise très jolie, d'utilisation simple, c'est très facile pour un enfant de faire des dessins à l'infini en effaçant avec un simple bouton.",2
"Absence de schéma de montage claire et précis.
Un schéma plus sérieux suffirait, car les explications en parlant de phase et neutre sur une prise volant, ne veulent rien dire, phase et neutre peuvent changer de conducteur à chaque branchement, le conducteur bleu peut être le neutre, lors d'un branchement, et la phase lors d'un autre branchement sur la même prise mural si on inversé le sens de la prise de la lampe !",2
"Film Verre Trempé pour iPad.
Excellent correspond parfaitement à mon iPad.je recommande ce produit bien protégé dans l expédition. Merci produit parfait je recommande. Merci.",2
"Efficace bon rapport qualité prix
Pour me rafraîchir lors des grandes chaleurs. Efficace.",2
"Idéale pour la cuisine au quotidien
Cette poudre devrait être un élément indispensable dans toutes les cuisines. Idéal pour la cuisson salée ou sucrée. PARFAIT !!!",2
"Documentaire franco-russe sur l'entraînement des forces spéciales en Sibérie, les fameux Spetsnasz. Le réalisateur, dont le cousin Spetnasz est mort en mission au Daghestan en 2013, filme donc ce qui est pour moi inédit, c'est à dire les épreuves des troupes d'élite de l'Armée Rouge. En parallèle, il filme son oncle et sa tante, qui tentent de retrouver le goût de la vie en l'absence de leur fils, mort pour la nation. La douleur orale d'une mère brisée, mais c'est surtout la douleur muette du père qui agrippe le regard. Une cicatrice béante mais silencieuse. Il est là, vivant, mais comme absent de cette vie qui continue. Le couple met tout en oeuvre pour offrir une sépulture digne à leur fils, avec statue et stèle à sa gloire. De quoi alimenter la légende malgré la souffrance ? Le final du film est tétanisant, avec l'épreuve finale, éprouvante même pour le spectateur. Un film où les rites ont de l'importance, et qui reste neutre en apparence (condition sine qua non pour accéder à l'intimité des troupes de Sa Majesté Poutine), mais qui instille malgré tout sa contestation. Elle aurait sans doute eu plus de poids si le réalisateur s'était penché sur le destin d'une famille soutenant plus ouvertement le régime en place. Quelques scènes puissantes. D'autres critiques sur thisismymovies.over-blog.com",2
"""Häxan"" est un film assez incroyable dans son genre : c'est une co-production suédo-danoise de 1922, réalisée par le seul autre réalisateur scandinave connu de l'époque après Dreyer, Benjamin Christensen (qui, également acteur, incarne rien de moins que le Diable), prenant des allures de faux-documentaire sur la sorcellerie et mettant en scène de la nudité, de la torture et même un peu de gore. Soit autant de raisons d'y jeter un oeil curieux. Pour peu que l'on possède la version longue, qui l'est peut-être un peu trop, il y a moyen d'être légèrement déçu, mais il n'empêche que les reconstitutions historiques sont assez réalistes, de même que les maquillages et les costumes (le Diable est à la fois ridicule et totalement fidèle à l'iconographie médiévale). Le film est libre de droit et trouvable assez facilement : ça vaut le coup d'oeil.",2
"Tient au chaud
Reçu dans les délais. Tiens au chaud mais a priori, il vaut mieux chauffer l'intérieur du container thermos avec de l'eau chaude. Enlever l'eau et mettre les boites hermétiques dedans bien chaudes également. Comme ça on a un repas chaud à midi. Boites un peu petites. Ne conviennent pas à un gros mangeur.",2
"kimono
j ai acheté ce kimono pour mon hospitalisation, j en suis vraiment satisfaite",2
"livraison nickel
Arrive toujours en bon état et vite",2
"Petit veilleuse de nuit pour toute la famille
J'utilise se produit pour pouvoir regarder mon bébé durant la nuit sans que la lumière le dérange. A l'origine c'était prévu pour la plus grande de 2 ans mais elle préfère rester dans le noir....",2
"Les fils de l'homme est un film d'anticipation brillant et surprenant. Avec Harry Potter 3, Cuaron avait déjà prouvé qu'il savait très bien se servir d'une caméra. Avec ce film, il se surpasse et nous donne une vraie leçon de mise en scène: le spectateur est très pris en compte, avec un point de vue omniprésent, tel un personnage du film, comme pour la guerre des mondes de Spielberg; les plans séquences s'enchaînent avec brio et sont de plus en plus ahurissants, et l'effet produit est un suspens et une tension implaccables. Le scénario ensuite, ne tombe jamais dans le cliché du film futuriste bateau. Au contraire, l'histoire est marquée d'une profond réalisme qui fait froid dans le dos! On se retrouve dans un Londres apocalyptique, aux allures de ville assiégée Bosniaque où l'être humain est devenu aussi terrifiant et barbare que dans 28 jours plus tard de Danny Boyle. Nul besoin de nous montrer toute une nouvelle technologie, les personnages nous emmènent dans un périple dangereux entre monde urbain et univers champêtre, où le grain de l'image est des plus grisâtres et sombres. Reste à féliciter l'excellente interprétation de Clive Owen dans le rôle titre, qui donne à voir un anti héros original, qui ne cherche qu'une chose, à fuir et à sauver le dernier espoir de cette planète en fin de règne. Pour cela, il interprète un homme tout à fait ordinaire, loin de la perfection américaine, qui fume sans arrêt et a du mal à démarrer une voiture ou à trouver chaussures à son pied. N'oublions pas non plus Michael Caine, génial dans le rôle du vieil oncle babacool et Peter Mullan dans le rôle d'un flic pourri et déjanté. De nombreuses séquences nous marquent à vie et nous prennent aux tripes, comme celle de l'attaque mortelle dans la forêt, d'un accouchement plus que réaliste et opéré avec des moyens archaïques ou le dernier plan séquence qui nous prend aux tripes et nous rappelle l'atroce situation en Tchétchénie. Les fils de l'homme est donc une magnifique surprise.",2
"Excellent produit
Bon produit de qualité, un peu plus de 700 grammes c’est léger et facile d’emploi, utilisée pour la navigation de plaisance ces jumelles conviennent très bien pour voir les autres bateaux et la signalisation",2
"Superbe dénonciation de la stupidité religieuse et des drames qu'elle génère, en priorité sur les femmes, ses victimes de prédilection - la religion étant oeuvre masculine avant tout.",2
"Bon produit pas cher
Bon produit pas cher, apprécié de mon fils de 2 an et demi. Couleurs sympa je recommande. N N N",2
"Génial!
E' davvero molto, molto, molto, molto, bello! Il est très, très, très, très, beau! Je suis heureuse de l'avoir acheté.",2
"Idéal pour le voyage
Idéal pour le voyage et bien organiser sa valise",2
"Pratique
Monte haut, bonne stabilité.",2
"Caméra de sécurité
J'adore la taille, la forme, le look de cet appareil photo ici. Je les ai installées dans 2 de mes bureaux à domicile et je commence à les intégrer dans les chambres pour pouvoir surveiller les enfants également. Ils fonctionnent très bien et les connecter à tout était plus facile que je ne le pensais. Bon produit!",2
"Conforme
Lit conforme à la description , je recommande , à voir dans le temps pour ce qui est de la qualité",2
"Bien
Les accessoires sont de bonne qualité et la livraison en deux jours c’est vraiment appréciable! Un trés bon produit, á recommander sans limitations!",2
"Écarteur narine
Pour moi écarteur le plus efficace que j'ai pu essayer (et j'en ai essayé une dizaine)",2
"Bon produit. A recommander
Bonne expérience avec cette machine. Facilement utilisable",2
"Quelques interrogations
La bonne surprise est la taille du pot, je suis tranquille pour un moment. Je m’etonne Par contre qu’il n’y ait aucune composition du produit fournie. Le goût est agréable et frais, les dents bien lisses après brossage mais je me méfie de ne pas avoir plus d'informations",2
"Enceinte DOSS
Très bon produit de bonne qualité avec une livraison rapide. Je suis très content de cet appareil. Son maniement est facile.",2
"Bien!
la coque me semble de bonne facture resistante et laisse apparaitre la couleur arriere de votre samsung A8! gold pour ma part je recommande!",2
"Bon produit
Très bon son pour ces petites enceintes. Très simple à mettre en œuvre.",2
"Il faudra au spectateur un peu de courage pour aller jusqu'à la fin, si l'on peut dire, avec en permanence le coeur au bout des lèvres. Ce n'est pas l'envie de vomir qui nous a manqué ici. D'autant que sur l'écran ça vomit aussi et sur un rythme assez lent qui prend soin d'enfoncer le clou. Bref, on plonge là dans le bon gore et le sanguinolent absolu d'une histoire simple mais surréaliste et réaliste en même temps. Et on se prend à penser qu'on finira ainsi. Les effets spéciaux sont réussis. Peut-être un peu trop de gros plans, mais c'est le style qui probablement veut cela. Par ailleurs, nous n'avons pas tout compris dans le défilement accéléré d'images entre certaines scènes. Mais, non, nous ne regarderons pas une seconde fois ce film, certain cette fois de salir le parquet. Ceci dit, c'est du vrai ciné d'horreur.",2
"Un vrai petit bijou de comédie romantique mené de main de maître par George Cukor. Plus que Cary Grant, il faut surtout souligner le jeu de Katharine Hepburn qui crève une fois encore littéralement l'écran. Sa classe et sa justesse de ton donne au film tout son souffle. A ses côtés, les autres font bien ce qu'ils peuvent, mais Cukor, visiblement impressionné par le talent de son actrice a l'intelligence de recentrer très vite son film autour d'elle. Un réel plaisir cinématographique.",2
"En rapport avec le prix. Petit couinement du mécanisme.
Bon produit. Bon rapport qualité prix. Il est moins facilement positionnable sur l'objectif et le mécanisme couine un peu plus que la version officielle. Mais ça reste un bon produit à un bon prix. La petite ficelle pour attacher est tellement utile !",2
"Ce portrait avec toutes ces anecdotes historiques véridiques ne saurait masquer le véritable portrait : celle d'une femme, trop belle pour être crue intelligente, inventive et aimante (5 maris). Féministe sans le savoir, elle voulut ne pas être jugé à son physique mais seulement par ses capacités. Les interviews sont touchantes, et, comme il s'agit d'un documentaire étasunien, il démontre à quel point sa vie ne pouvait avoir qu'un destin typiquement américain. Signé un homme très touché.",2
"Tres bon produit
livraison dans les temps, produit conforme à la description. RAS",2
"Bon produit
Bon produit à prix intéressant. J'enlève juste une étoile pour l'emballage car abîmé quand il est arrivé.",2
"L'un des plus grands films français de ce début de siècle... En sélection officielle au festival de Cannes 2002 ( le jury présidé par David Lynch ne lui a malheureusement attribué aucune récompense ), Irréversible a très vite divisé la critique et les spectateurs : les aficionados tels que moi y ont vu une magistrale leçon de cinéma tandis que les réfractaires y ont vu un concentré scandaleux des fantasmes les plus pervers de l'être humain. A mon sens, ces derniers ont principalement focalisé leur colère sur deux scènes d'une violence extrême : celle du viol et celle de la boîte gay. En dehors du fait que la première choque par sa durée et par sa force d'interprétation ( Monica Bellucci trouve là son meilleur rôle ) et que la seconde est filmé ad nauseam ( les mouvements de caméra de Gaspar Noé provoquent un malaise digne des films de Lars Von Trier ), je pense que l'on ne peut réduire Irréversible à ces deux séquences. De plus, la narration en analepses oblige inévitablement le spectateur à suivre le film d'un bout à l'autre. Puisque chaque plan-séquence est unique, on ne peut en tirer des amalgames. Au départ, Irréversible choque pour mieux nous émerveiller par la suite. Un véritable kaleïdoscope d'émotions ( inquiétude, dégoût, terreur, joie, euphorie, tristesse...) qui atteint son paroxysme lors du plan ultime : Alex, allongée sur la pelouse d'un parc, accompagnée de la 7eme Symphonie de Beethoven. De toute beauté. Sublime. Irréversible reste à ce jour le film le plus virtuose de Noé, une oeuvre aux allures de trip psychédélique, un voyage au bout de l'inouï, entre Enfer et Paradis. On attend de voir ce que l'ami Gaspar nous réserve avec Soudain le Vide. Un film extraordinaire.",2
"bien
Facile à monter elle est très utile pour aérer la terre sans tout retourner et ainsi ne pas déranger les vers de terre",2
"Très bien
Format pompe très agréable, pénètre bien dans la peau !",2
"facile à poser
j'ai reçu le produit très vite. J'ai posé la ""vitre"" très facilement , malgré qu'il manquait les lingettes pour nettoyer l'écran... La protection est posée depuis 3 semaines maintenant, et toujours nickelle (malgré le fait que le téléphone est souvent mélangé avec les clés dans mes poches)",2
"Il y a déjà eu de très nombreux films très réussis contre l’esclavage qui ont marqué l’histoire du cinéma. Sans chercher à révolutionner le genre, le réalisateur Nate Parker a simplement voulu apporter sa pierre à ce combat sans fin contre le racisme avec The Birth Of A Nation. Son film n’a rien à envier à l’excellent 12 Years A Slave et on lui souhaite honnêtement le même succès. Si Nate Parker n’est pas au moins nominé pour l’Oscar du Meilleur Acteur, ce serait vraiment une injustice mais au delà du film, il serait bon que son message rentre enfin dans la tête des personnes dont la mentalité n’a pas encore évolué depuis cette période. [lire la critique complète sur le site]",2
"Très bonne qualité
Parfait Et bonne qualité",2
"nécessite une machine puissante
sur un i5, certains traitements (dont le démarrage sont très longs)",2
"Pour kobo aura 1ère génération
Ma kobo aura 1ère génération s'adapte parfaitement dans cet étui !",2
"tres pratique et utile
Vraiment utile par ces temps où tt le monde se met à l’USB-C ! Mais en revanche, il chauffe assez vite, en conséquent je ne recommande pas de charger votre ordi à travers cet adaptateur",2
"bon produit ,livre rapidement et au bon prix.
achete cette carte pour mon nouveau smartphone ( umidigi a3 ) . Livree plusieurs jours avant la date prevue. Reconnue sans problemes, la capacite disponible est un peu moindre mais c'est normal ! . Elle semble tres rapide, et le transfert de ma musique s'est faite sans probleme . 250 gigas de stockage sur smartphone , c'est super ! Pour le prix ,avec l'adaptateur fournis , j'espere que les performances resteront les memes . Pour l'instant je suis satisfait .",2
"puissant
vraiment étonnée mais bien",2
"Top
Résistante à un chien qui passe son temps à tirer. Bonne longueur. Je recommande",2
J'ai pleurer pendant tous le film tellement que j'avais peur. Ce film est affreux enfin plutôt horrible car les sons etc j'ai eu affreusement peur.,2
"Très bon produit
Résistant, adaptable, bref, en remplacement d'une roue à chambre à air c est idéal. Supporte beaucoup de charge....",2
"GENIAL !!
Super hydratante Texture fraîche et douce Et une odeur super agréable à l’utilisation. J'adore et recommande pour les peux super sèches !!",2
"produit pratique
rien a redire pour la qualité prix livré en temps et facile a utilisé.",2
"Très satisfaite
Très satisfaite de mon achat, produit co.forme à la description. Jai été livrée à la date prévue, le top. Je recommande sans aucune retenue",2
"Très bon produit
Au top le verre trempé",2
"Une plastique de rêve avec seulement dix millions d'euros en poche, voilà le miracle que sont parvenus à produire les deux réalisateurs français, que l'on doit saluer pour avoir redorer le blason français dans les grandes productions. Ils ont donné une véritable leçon aux studios Pixar d'outre-atlantique, déboursant des centaines de millions de dollars dans la conception d'animés pour autant inférieurs en terme de qualité. C'est une véritable claque visuelle qui nous est proposée, au fil de ces paysages en lévitation en un monde étrange peuplé de dragons, de leurs chasseurs et de plein d'autres choses. La magie opère bien, on s'attache rapidement aux personnages aux intentions nobles et simples, devant affronter le dragon le plus puissant ayant existé. les combats, surtout le final, sont à couper le souffle grâce aux graphismes absolument magnifiques et à l'habileté de l'équipe de tournage. Certes le scénario n'est pas forcément une pépite mais des petits détails ont fait que cette histoire restait agréable à suivre, pleine de fraîcheur en toute circonstance avec ce mélange de l'univers fantastique de diverses cultures quelles soient asiatiques ou médiévales, voire purement fictives et merveilleuses. Les animés "" chasseurs de dragons "" attendaient et méritaient leur adaptation au grand écran et ils l'ont eu avec tout le succès. 4,5/5 pour cette trop rare pépite du cinéma français, qui nous rappelle de ne pas perdre espoir et que ici bas, des talents dorment et s'éveillent.",2
"Parfait conforme
À la hauteur de mes attentes très très bien conforme je le recommande sans problème prix raisonnable mon mari a adoré",2
"Très bien
Très bon rapport qualité prix. Les cintres sont en bon état et solides, et la couleur rend très bien. Je recommande",2
"Alimentaire avec un joint
Pour mettre des orange confit",2
"Bon produit
Bon produit. Un outillage facile à utiliser. Une présentation digne d'un chef. Bon produit. Un outillage facile à utiliser. Une présentation digne d'un chef.",2
"réparateur
masque trés agréable , odeur envoutante du coco ...je l'utilise 2 fois par semaine suite à un lissage et aprés un shampoing spécial lissage",2
"Enfin j'ai trouvé des rétros valables
Enfin des rétros valables pour mon vélo électrique. Du solide et pas obligée de serrer les vis en cours de route ! Un conseil, bannissez le plastique ou même genre...",2
"Satisfaite
Adhere très bien aux vêtements. Petit bémol : difficile de décoller les étiquettes pour en suite les mettre sur les vêtements.",2
"Un très bon film sur les kurdes d'Irak et de Turquie ! Le film est très original car l'ambiance est digne d'un western américain, ce qui peut étonner en raison du sujet du film ! Le scénario est également très drôle avec pas mal d'humour noir, ce qui atténue le fond dramatique du récit. La relation qui se noue entre les deux héros est touchante. L'actrice principale est sublime (pour les amateurs d'Asghar Farhadi, c'est elle qui tenait le premier rôle dans ""A propos d'Elly""). La musique est incroyable (l’héroïne joue d'un instrument hors du commun provoquant des sons magnifiques). Enfin, le film est très esthétique : les images, notamment les paysages, sont superbes. Bref, peu de choses à redire sur ce très bon long métrage !",2
"Bon vandamme...la on voie a la fin du film que ""une douleur physik n'est pas tellement une douleur. C'est une douleur qu'on oublie.les douleurs mentales sont beaucoup plu fortes; et si on met la douleur spirituelle...il n'y en a pas! Alors tout s'efface.."".",2
"Très pratique
Super Conforme à la description, se monte très facilement, parfait pour les vacances et comme petit parc. J’ai hésité à cause de son prix mais je ne regrette pas du tout.",2
"livre de prières
Bonjour, article arrivé en même temps que la bible, bel emballage, tout parfait, je recommande ce vendeur Marie",2
"Bon rapport qualité-prix
Très satisfaisant. Mon père qui a des problèmes de dos et qui est très délicat pour le couchage a trouvé l'ensemble parfait, je suis donc ravie ! J'avais acheté le même ensemble il y a 3 ou 4 ans pour ma fille et le couchage est toujours aussi bon.",2
"Pratique joli et taille ideal
Pratique ni trop grand ni trop petit. Décoré mais pas trop!j aime beaucoup",2
"Jolie trilogie!
Comme toujours, impossible de lâcher le livre! Nous sommes pris par l'histoire dès le debut. Merci pour ces beaux et bons moments!",2
"Ce film est sublime,c'est une leçon de vie merveilleusement interpréter,je ne sais pas quoi dire d'autre tellement je reste sans voix.",2
"Bonne première impression
Je n'ai pas pu tester pour le moment le produit, mais j'ai apprécié que la marque ou le vendeur envoie des recommandations pour le bon entretien de cette housse. Je pense en commander une 2eme.",2
"Très Pratique
Très bon produit recommandé",2
"Très bon feutre de haute qualité.
La qualité Faber-Castell est de renommée mondial, on frise la perfection.",2
"Vélo de rééducation
Facile à monter, léger à manipuler, et pratique d'utilisation en intérieur comme à l'extérieur pour jeunes et moins jeunes .",2
"c est ok
bonjour je viens d essayer cette cle avec ma tablette samsung tab 10 cela fonctionne bien .par contre je pense que ce materiel est un peu fragile du point de vue mecanique ?",2
"Grosse baffe 2018 ! Pas de jumpscares pour ados ici, le malaise et la peur se diffusent lentement comme dans Mother !ici la terreur vient des névroses, des coins obscurs de nos familles. Un Festen paranoïaque qui glace. Les acteurs sont excellents, Toni Colette (encore) époustouflante, les scènes totalement inattendues : c’est ça qui est bon !",2
"Pulvérisateur d huile de qualité
Pulvérisateur de bonne qualité, il fonctionne très bien. Idéal pour une cuisine légère",2
"Correct
Ce n'est pas de la grande cuisine évidemment, mais plat correct pour un repas rapide avec très peu de matières grasses",2
"que cet appareil existe toujours
appareil parfait, mais très apprécié par mon dogue, ce qui a provoqué le grand nombre acheté ces derniers mois, ce n'est hélas pas une blague.",2
"Jolie
Comme sur la photo mais perds un peu ses paillettes",2
"Je m'attendais minimum à un bon film la réputation de Ringo Lam étant ce qu'elle est, considéré par beaucoup comme le maitre du néo-polar coup de poing, noir et violent. Et pourtant, la vision de ""prison on fire' fut quand même une grosse claque, dépassant mes espérances les plus folles. Ce film est tout simplement parfait, il fait preuve d'un grand humanisme tout en dépeignant un univers carcéral, sombre et cruel (le film a quand même le mérite de pas tomber dans les gros clichés genre sodomie sous les douches), il esquisse aussi le portrait d'un personnage très attachant et complexe, interprété par un Chown Yun Fat tout simplement magnifique et bourré de charisme (quand on voit ses piètres performances dans les gros films amerlocs où il tient des seconds rôles miteux, on a envie de pleurer). Je compte même plus le nombre de scènes marquantes (le combat dans la laverie, la grève de la faim, le final dans le dortoir submergé), le mise en scène de Lam est viscérale ya pas d'autre mot, on vit les situation à côté des personnages, sans recours à la caméra à l'épaule, juste une science du montage ébouriffante, des mouvements de caméra extrêmement travaillés et jamais laissés au hasard et une grande maitrise de l'espace. Le climax du film est dantesque, une monté en puissance de la tension jusqu'à un final en apothéose, furieux et destructeur. Un des plus grand film de prison à n'en pas douter.",2
Je ne le mettrais pas dans la catégorie des films d'horreur. Sans être le film de l'année je trouve que la chute change un peu. Je ne m'y attendais pas. Dans l'ensemble j'ai bien accroché.,2
"Produit très correct
En lui-même le produit semble être de très bonne qualité, mais pour ma part en tout cas le gros soucis c'est que lorsque mon chien se retourne dans le panier, à cause de la matière du panier on l'entend dans toute la maison… !!",2
"Nickel
Bonjour, je l’ai reçu plus vite que prévu, ils étaient bien emballés et après 3 randonnées je suis très satisfait !",2
"Un film d’une grande intensité qui interroge la filiation en même temps qu’il ouvre une réflexion sur la culture d’un pays enlisé dans un conservatisme religieux pesant. Après l’excellent Winter Sleep, NBC poursuit sa quête de sens en élargissant le questionnement à l’extérieur de la famille. Sinan, jeune diplômé est de retour chez lui, il cherche un travail tout en nourrissant l’espoir de publier son roman Le Poirier Sauvage. Chaque rencontre avec des personnages, est l’occasion d’une âpre confrontation. Les dialogues sont très profonds, riches, conférant une dimension très littéraire au film. Chacun vient lui ôter une illusion : l’amour n’apporte que souffrance, il n’aura pas l’argent pour publier à compte d’auteur, les écrivains ne sont en fait que de viles êtres humains. Il va d’échec en échec, souvent résigné. Personne pour entendre ses idées progressistes. Sinan est le Lucien des IIlusions perdues, en moins beau, en plus entêté - il n’hésite pas à prendre de haut l’écrivain connu dont l’affiche, au moment où il apprend que son livre ne s’est pas vendu, sonne comme une revanche pleine d’ironie. Le passé et le futur ne cessent de s’interroger, mais aucun ne gagne en témoigne la fin, celle du puits sans fin qui suggère l’éternel recommencement.",2
"Crayons de couleur
Crayons de bonne qualité, correspond à mes attentes, pour moi il manque une gomme; très bon produit.",2
J'ai tourner dans ce film en tant que figurante .. j'etais petite dans le film on me voit taper au carreau de la boulangerie avec un vieil homme .. j'ai vraiment aimer mais malheuresement je n'est pu la video et g pas moyen de retrouver le film..,2
"excellent
Bonne qualité d'écran ,bon son . Simple d'utilisation. Je suis satisfait de ce PC",2
"TOP！
Coque solide et rigide! Pour le prix c’est parfait! Coque parfaite pour iPhone . Elle protège bien l’ensemble du châssis, n’est pas trop épaisse mais suffisamment pour être une vraie protection. A coupler avec un protège écran en verre trempé. Je suis très satisfait de cet achat.",2
"Très belle robe
Superbe robe. Fait vraiment illusion. Par contre niveau longueur faut marché droit comme un i. Sinon fesse à l air. Si vous faites plus d 1m65 evitez. Couleur plus saumon que rose pâle",2
"Lame
Super lame rasé très bien",2
"Beau résultat
Pour raviver une couleur, c'est top! Le seul point négatif, c'est l'odeur qui n'est pas terrible",2
"Un film qui n'a pas pris une ride. Richard Brooks fait une analyse très fine du couple et Jean Simmons est vraiment excellente. Elle ne joue pas, elle est Mary. Elle entraîne irrémédiablement l'empathie.",2
"Magnifique
Tres jolie boucle d'oreille elles brillent ne pas se laver avec ce n'est pas de l'argent mais pour sortir tres jolie je recommande !",2
"Bon produit
Mise en place cette après midi, aucun soucis d'installation, produit de qualité, la couleur peut sembler un peu verte au début. Je l'ai fixer avec des rilsans à voir la tenue dans le temps ! L'opacité est parfaite, on ne voit rien au travers !",2
"4 étoiles
Artiste exceptionnel. Un album remarquable. La renaissance du Southern Rock. Attention, l'emballage de ce disque est en carton et livré sans les paroles.",2
Un polar froid et implacable qui révèle dans sa seconde partie une tendresse et un humanisme insoupçonné. Un film à l'image de Pialat lui-même. A signalé une performance remarquable d'une Sophie Marceau malmenée qui ne retrouvera jamais une telle intensité face à un Depardieu des grands jours.,2
"Christine : Après avoir vu ce film que j’adore, j’ai décidé de lire le roman original du grand Stephen King. Et il faut dire que encore une fois, l’adaptation de vaut pas le livre qui est beaucoup plus riche et assez différente car par exemple, la météo du livre est plus neigeuse alors que dans le film, c’est plus un temps de pluie : c’est un choix, surement pour l’ambiance mais ça fait tout. Ensuite, il manque pas mal de scène et un des éléments clé du livre n’y est même pas : la possession de Arnie par Lebay (le vendeur de Christine). Donc voila, c’est une adaptation passable car le plus gros y est mais pas l’essence du livre. Mais sinon, parlons du film en lui-même, c’est une œuvre au suspense et a l’ambiance noir parfaitement maitrisée. Déjà par une réalisation signée par le maitre du genre Horreur/suspense : John Carpenter. Ce gars la a un sacré sens de la mise en scène qui est juste grandiose, le cadrage est parfait, l’ambiance et le suspense est en parfait adéquation avec les musiques qui alignements le stress. De plus, elle sont signées par Carpenter lui-même. Non vraiment, ça c’est du grand cinéma. Et puis l’histoire a beau être moyennement adaptée, en l’état, elle reste foutrement prennent et efficace. Cette voiture qui est vivante, a des instincts de meurtres et qui est jalouse des conquêtes de son propriétaire… Et puis, les personnages sont directement attachants et le film montre à merveille le pouvoir que peut avoir une voiture sur son propriétaire. Et pour finir, les acteurs sont plus que convaincants, ils jouent très bien leurs rôles. Donc voila, un classique du genre même si ce n’est pas une bonne adaptation, je peux que m’incliné devant le travail de John Carpenter.",2
"Bonne articles
Bonjour, Très bonne articles a voir sur le long terme Cordialement",2
"Je ne suis pas fan particulièrement de MJ mais force est de constater qu'un génie vient de disparaitre, quel chanteur, quel chorégraphe, quel artiste tout simplement...Et il nous laisse un beau message sur notre planète en danger, message écologique....Quant au film il est fait plutot d'anciennes chansons mais la présence de Michael sur scène est celle d'un petit prince, un homme qui préfère le sourire à la peur, cela résume un peu l'artiste...Si vous êtes fan n'hésitez pas une seconde, ce film est fait pour vous. je ne mets que 3 parce qu'en terme de cinéma c'est trop simple.",2
"Un chef-d’œuvre de la comédie, non seulement française, mais aussi internationale ! Sa qualité provient surtout de ses dialogues, grâce à l'écriture brillante de Michel Audiard. Le nombre de répliques cultes est ainsi impressionnant, tandis que les acteurs sont d'une drôlerie irrésistible, et tant pis si l'histoire n'est pas franchement cohérente. Mais parmi toutes les scènes immenses, c'est surtout celle de la cuisine qui reste à l'esprit : elle est à pleurer de rire, et chaque intervention orale provoque une nouvelle crise de larmes ! À voir absolument.",2
"Ce film est à ne pas manquer. Il est trop rare de voir des films de cette ampleur en France et on peut s'en réjouir. Catherine Frot est une nouvelle fois épatante. A voir, revoir et rerevoir...",2
"Beau poste radio vintage.
Offert à ma mère pour sa cuisine fraîchement rénovée. Simple d’utilisation et bel aspect vintage. Seul bémol un peut trop grand pour un poste radio.",2
"Très bien
Bon produit. Je recommande",2
"satisfaite
Satisfaite dans l'ensemble de ce produit, aspire bien et la batterie est de bonne qualité. Le seul problème négatif est la vidange du bac car difficile à ouvrir et peu pratique.",2
"Coque silicone
Bonne qualité , téléphone bien protégé. Bon rapport qualité prix.",2
"Délai respecté, semble correct
apparemment il me semble de bonne qualité (à voir avec l'usage) son look est sympa. Bien pratique et élégant.",2
"efficace
utile pendant la canicule en voyage et pour les soins de beauté",2
"Sympa à lire
Petit livre très sympa à lire, on a l'impression d'y être. Juste la bonne longueur pour ne pas s'ennuyer !",2
"Confortable et pratique
J'ai acheté ce matelas pour partir camper car je trouve que les matelas gonflables classic sont trop bas et pas assez confortable. Ce matelas est exactement ce qu'il me fallais. Il est très épais ce qui permet de pouvoir s'assoir au bord comme un vrai lit. Il est confortable même en dormant à 2 on ne sent pas les mouvement de l'autre. Il se gonfle rapidement grâce à sa pompe intégré qui est équipée aussi de la fonction degonflage ce qui permet un gain de place au rangement. Le matelas est fait dans une matière très épaisse qui me font dire que ce matelas est fait pour durer.",2
