text,label
"We chose Helena's because of good Tripadvisor reviews, but were very disappointed. The service was very slow and inattentive and the food bland and disappointing.",0
"Such possibilities,beautiful views and yet so disappointing. I've stayed at this property several times and while the valet and service staff are truly excellent, the physical property continues to age poorly or is ""remodeled"", like the ballroom with mediocre untrained design sensibilities. The furniture in my room was really threadbare,draperies had holes,carpet was dirty,the outdoor furniture rusted and the air conditioning sounded like a jet propulsion lab. The room really needed a thorough cleaning and refurbishing. When I dined in the dining room, I was generally the only person dining. Spooky. I booked through Hotline and was told by the housekeeping staff that I shouldn't expect the same service and amenities,like toiletries although she gave me the better ones, as other guests who booked through Intercontinental. This is not a 4 star hotel.",0
Like having a backyard-grilled burger. It's good but I wouldn't go out of my way to eat here.,0
"Beautiful TV
This TV is great, everything about it is great... except it wont connect to the internet. Thanks Samsung.",0
i do feel discouraged but the difference is that i m writing about it on my blog a blog called getting better man,0
"It is a very good hotel,in a not so good location,but I am a faithful Holiday Inn customer.",0
"This is a return visit for us.
The location is outstanding. The hotel is located just off of I-25 at Speer Blvd with very easy access to downtown Denver. Easy (and free!) parking which made getting luggage to the room a breeze.
For mid-week in a big city, we got a great rate.
Breakfast was okay. Nothing to write home about, but we got our fill each morning. The ""Clubhouse"" gets crowded, so plan accordingly in the morning.
The property, frankly, could use a face lift. The interior and exterior could use a coat of paint. The room we stayed in, while very clean, had a lot of milage on it. Old TVs with limited channel selections - we were even missing a local channel.",0
"Apparently after an update, I've lost the ""adding stickers to the post"" function, so I really want it back. In addition, please allow users to switch between the pages they run and their personal accounts. Having to use a browser just to do that is an absolute nuisance. For the latest update, please return the usual notification settings. What I need are specific notifications, not the one repetitively saying ""You have a new notification"".",0
i understand why but i feel awful for being the one to put the brakes on his urge to go crazy and spend like a drunken sailor,0
"A group of us visited with a business partner treating.Live seafood is selected from holding tanks and then cooked to your requirements (e.g. steamed, ginger, curry etc)The decor is good. Service ok.Food was average but the bill was astronomical.This place lives on its ""showboat"" reputation in my opinion and that is how they justify their ridiculous prices.",0
i feel now and honestly i can t really be bothered either,0
Way too many advertisements!!! I understand that it's free to use but I use it to concentrate when I'm working and the ads cause me to lose my concentration,0
"Grab suspended my credit card payment mode after it was rejected for a fare equivalent of USD 1 in Indonesia when the driver didn't pick me up and did not inform me of the issue before hand, causing weeks of inconvenience to this day, even after emailing them. Avoid using Grab, will switch to uber henceforth....",0
"Horrible
I really wanted this to work. The hose comes with folds and kinks right from the package. The hose it way too long too. Trying to clean my 38 gallon tank with this was a chore instead of being much easier as I would have expected. With all of the folds in the tubing, water flow was sooooo sloooow.",0
i feel kinda greedy that i want more out of life,0
"I suppose you get what you pay for, but I've paid half the price we got for much better rooms before. I was there for MBT graduation, and the location was very convenient. The owner is incredibly nice, but there were just too many problems to recommend this motel.
There were a completely unacceptable number of roaches and other insects around the property. While it may be typical for Texas as some folks told us, I did not see anywhere near the same number of vermin elsewhere in my travels around San Antonio. I don't think that this is typical of the region, but I could be wrong.
We booked a non-smoking room, but the only room left was apparently a smoking room. I've stayed in smoking rooms before, including in Las Vegas, and I've NEVER smelled a room as foul and nauseating as ours. We only stayed at this hotel the first night because our flight arrived at SAT at 2345, and we were very tired. I use a CPAP, and I think I'm going to have to get a new filter, tubing, and mask after using it for ONE night in the room.
I've had a persistent cough for several days since we stayed there, and all of our clothing is going to be double washed. My in-laws were in another room that was better, but their room smelled like severe mold the same as ours. The paint in the bathroom was relatively fresh, but it was discoloring quickly through the walls from what appeared to be the mold or other nasties. I should have just slept in the car
I didn't realize there was a free breakfast until we got there, but if you're expecting anything serious, you're in the wrong place. The little muffins and breads were OK, but what we thought was orange juice was actually Tang and the coffee tasted like leftovers from the previous day at the local gas station. We stopped at McDonald's on the way to the ceremony.
A security problem I noticed: they have magnetic keycards for the rooms, but they aren't reprogrammed for each guest. The cards are kept in a little safe in the office, and given upon check in. It would be trivial to copy the card and go grab things out of the room next week, next month, or next year.
We also saw a really gross stain on the chair in the room. I'd prefer not to think much about what it might have been from.
My wife couldn't take it, so we checked out 6 or 7 hours after we checked in and got a room at a different hotel near the airport. The location was not nearly as convenient, but we didn't want to take any chances so we stuck with a large major chain. With the difference in what we spent on the second room, we more than made up for it with the included meals, drinks, and additional room to spread out.
The owner was nice, but didn't seem too worried about us leaving after the first of our 3 nights. Let's hope the website we booked with can get us a proper refund.",0
i guess no one can see that i really feel bad,0
i could definitely use the money but needless to say i feel like getting very violent with this dickhead of a manager which no one likes he s a new manager he does no work and treats everyone like they re dumbasses,0
This was the first Pinks I've been to and the food was good! The fries were awesome! The price was great for Vegas!,0
"Staying at this Hotel, worst part of the trip! The room had a very Musty smell to it. You can hear your neighbors as if they were staying in the room with you. Bathrooms need to be updated. The average guest must be about 5 feet tall since, the bed was not long enough and the shower head was at eye level and I am not quite six feet tall. The pool area is very dirty, the pool towels were thrown in a pile on the ground. Not too pleased with the weekend staff! The price is great but, if you want to be nickeled and dime for everything else stay here. Cheap ...cheap...cheap! Did I say Cheap?",0
No smoke flavor in the pork bbq and sides(collards and black eyed peas) were devoid of flavor. Subpar bbq all the way,0
an engineer i know wants war so he can get a job making bombs,0
"The rooms are big, really big which is nice. They have a desk as well as chairs and table so you don't always have to sit on the big king size bed. The man at the front desk Cordell is really friendly. Great location, the White House is at the end of the street. My only complaint is we rang for room service or tried to but our phone didn't work so I had to take the lift to reception and tell them. They didn't send anyone to fix our phone but rang our room service through. The man who delivered our room service was very rude and grumpy and the food was awful. So we avoided the food again until we thought during happy hour on the third night we were both tired and so went downstairs and ordered a burger each, the bar is tiny and we had to squeeze into our seats, weird layout and again our food was less than average and the staff member not very helpful or friendly. One day also when we went out we thought we don't need our room tidied so we left the sign saying do not disturb on our door and returned that afternoon to our room to find a piece of paper under the door saying we couldn't clean your room because you must have been fooling around. I didn't find this funny at all and thought if me a 31 year old doesn't think this is cute then I know others wouldn't either. So overall the hotel was nice, not to noisy, air conditioned etc. and Cordell at front desk was friendly but that is it. So not to bad but would try somewhere else next time in the same location.",0
"Driving past while looking for Thistle Hotel, we were attracted by Big Food's friendly facade and ample parking.My hubby ordered beef fried rice while I had the Honey lamb chops. We also had 2 sticks each of chicken and lamb satay and a mint tea.Fried rice was ok with lots of salami and ham slices but the 4 pieces of lamb were tough as leather. If they were not so overcooked, they would have been tasty. Pity.Mint tea was super sweet tea without a hint of mint. Very surprising since there were quite a lot of mint leaves and the tea was supposed to be hot.However, the meal was slightly redeemed by the satay which was flavorful and juicy. Satay sauce was a bit too watery though. I dipped my tough lamb in to make it more palatable. Didnt want to be hungry after dinner. RM28- not worth it.Good for kids as there was a little wooden playhouse to entertain them.",0
Do not come here if you have gluten issues. We were seated rather quickly and started to peruse our menu. When the waiter came over to ask us if we were ready (in French) I could sense his annoyance with the fact that we did not speak French. His annoyance became apparent when he ignored us to tend to another table(French speakers) which was seated after us. He brought them all their coffee while forgetting about the drinks we ordered. I had to ask the person who brought me my food if I could have my coffee and my daughter could have her chocolate milk. We didn't see the waiter again until he brought me my bill. I would not recommend this place and in fact would send you over to Ben and Florentine one block over.,0
"Not the best
The quality is not the same as sonic",0
"Very disappointed with the whole affair
I set this TV up per the instructions. I turned it on and got a picture. I turned it off and back on again and got nothing but sound, no picture. I reviewed the manual for trouble shooting problems without result. I then called Samsung and was told they would contact a repair service to come out and fix my TV. Fix my TV? I didn't have it for more that four hours. I didn't want a refurbished TV! I explained my position to Samsung. Their response was that they could only have it repaired not replaced. Very disappointed with the whole affair. Sent it back!",0
been there 1st time to survey the place. super excited. we had panna cotta. the texture ok.but it doesnt seems fresh and presentation looks very weird.latte was cheaper than elsewhere (RM10) but looks like it came out from instant,0
"Anytime i try to get the app to work. It tells me ""an error has occured"" can this be fixed",0
"The rooms are clean and pleasant. Fairly quiet apart from noise from the corridors as people walk past. Location is excellent, in center of downtown, easy walking to museums and restaurants. However the staff seemed very disorganized and rather brusque. At 5pm on a Saturday there were only two check in desks open and we waited more than 20 minutes to check in. Later that evening, we called valet parking for our car and after waiting for 10 minutes, asked if they could check where it was - and were told that they had the wrong ticket and had brought over someone else's car. So we had to wait another 10 minutes for our car to arrive and were late getting to our event. The following morning we asked if we could leave our bags for a while and the attendant said he was busy and to go to reception to leave them there - where we waited for another 10 minutes while they checked guests out. Not quite what you'd expect from a Marriott.",0
"Between the time markets closed on Tuesday and before they opened again on Wednesday, more than 600 U.S.",0
i remember feeling so embarrassed for myself and bad for you because i knew that you didnt mean to be so mean,0
i used to think this feeling very selfish and not of god but the more i think about it the more i realize that we are made in gods image and because of that it brings us joy to love one another the same way it brings god joy to love us,0
"These things don't work period!!!!
I can't even return this product because return window has closed. However, these things don't work period. Still gets mosquito bites everyday. Don't waste your money.",0
"Straight to video and with good reason. Its like the neighborhood kids putting on a play in the backyard, but worse. A young man,(Don Digiulio) inherits a farm in West Virginia that has been dormant for generations. He decides to take a few friends to check the property out. This farmland used to produce good corn crops, even during the Great Depression. The secret being that the owner was murdering folks and watering the fields with their blood. Then hang their bodies out as scarecrows. The special effects are pretty lame and the the horrible dialog is full of unfunny one-liners and the banter so ridiculous the sound may better be turned off. Cheap gore and a sham of a horror flick. Along with Digiulio in the cast: Jeanie Cheek, B.W. York, Booty Chewning and Jessica Dunphy.",0
"Elastic band inside pants
Elastic band has twisted inside.",0
"Unhygienic foodWe are a party of 27 pax, after dinner, when i reached home, after 3am, i had a severe diarrehoe which kept me await whole night, 2 person vomitted, one is on",0
...I need a washer and dryer. Badly. This place just confirmed something I already knew.,0
"Very nice hotel, great rooms with superior beds and accomodations all worthless when you have to keep waking up and move a leg or an arm to get the airconditioner to start blowing cool air again.
They have a nice pool and spa and the location is good, close to shopping and near China Town. The trolley is just down the street.
Service is spotty, this time the service was good but have had long waits many times for someone to come to the business desk and give us the papers to fill out.
I would recommend this hotel if you don't mind the price and like cozy warm rooms. If you like it cool to sleep, stay away. even the great location isn't worth it.
If you like this please mark helpful.
Thanks
Berny",0
"spent two nights in the Belvedere mid August. We were travelling with two others so booked a room for 4.
The room was quite roomy enough for the four of us with luggage - although if the stay were more than two nights we may have had to rethink.
The room had two queen beds and a sitting area near the window. That bit of extra room made it very comfortable as we could set up the suitcases over there out of the way.
Entrance hall and bathroom near the door meant we heard no noise from the hallway even though we were directly opposite the lifts.
Airconditioner was very noisy - my partner ended up wearing noise reducing earphones to block out the noise as it cut in and out. (with four in the room we couldnt switch if off as it got stuffy quickly)
Great TV in room, free internet connection and close to Time Square (less than two blocks)
All in all - would stay there again for sure !",0
"Awful! Received the wrong product, tried to re order and never arrived. Cannot contact anyone to discuss!",0
"The food is way over priced. Like the other review stated. The food had some spice but no flavor. They do deliver to my area which is the only reason I order from there and because I LOVE the hot and sour soup. So far, I have not found a decent Chinese restaurant on the west side either. If your willing to drive for your chinese do so, if your feeling lazy and are willing to compromise taste, call Lee's Garden.",0
"Lovely but Will tarnish over time
Was a very lovely bracelet. However, it has tarnished so badly, I can no longer wear it. Bought it in April 2018. This pic was taken Feb 2019 (less than a year later).",0
"This sleek, sexy movie is a must-see. Only upon multiple viewings can one truly understand the uniqueness of this film. Personally I enjoy the narrator for his intelligent, no subject left untouched, style of narration. The introduction grips you right away, and holds you at the edge of your seat throughout the film. He provides wonderful insight into the world of the trainables and allows the audience to really 'connect' with internal horror this film exhibits. The script itself holds the movie together wonderfully. Not only for kids, but the elderly alike will gain a higher understanding of the trainables and the modern grasp that they have on the sexual experience. Ahead of its time and groundbreaking in cinematography, it surely defines the word 'masterpiece'.",0
"Wanted to have dinner there with a group of friends. Arrived first with another buddy and entered and sat ourselves to a table awaiting the rest of our group to arrive. Then a staff member rudely told us to leave and wait outside (in the blistering heat) bcoz they were not opened for another 10 minutes! Told him that their door was open so we assumed that they were already opened for business and he said no and ushered us out of the shop and proceeded to lock the door then. Needless to say, we decided to have our dinner elsewhere and told everyone in our group to never eat there again! Never been so insulted in our lives !",0
It is a good start for us to learn Tableau. But I think the video instruction is not so clear.,0
Lackluster U.S. retail sales cast shadow on fourth-quarter economic growth,0
Made the mistake of going there 2 days before Christmas... There was a lot of staff which is good! But there was just too many people inside...,0
grab rider cancelled our order!!,0
To say the least should have listened to the reviews ! I order curry noodles and chicken chow mein and sushi. I could barely taste the curry in my curry noodles. my day chow mein was very bland but the sushi was okay! to be very honest this place is no better than panda express.. Very poor Quality of food to be at the Monte Carlo :(hotel...All at a 75.00 price tag!!!!,0
im feeling much less hostile,0
"In January 2024, many devices were affected by the same problem This is a problem when you see other people's posts but cannot touch anything (interaction). And there are some that can be interacted with and some that cannot be interacted with. This really annoys me because I can't give love, comments, even forward and save.",0
Help me cancel a transaction.,0
"The setting here is fantastic, overlooking the faux canals of the Venetian with gondoliers rowing past and giant ceilings painted as the blue sky. I just wish the food here was as good. The service was efficient but the meal itself was on the bland side and lacked the flavors and spices that I would have expected from someplace billing itself as a taqueria. The salsa did not have any kick to it. The meat in my tacos seemed as it had been cooked and then left in a heating device before it was served. The tortillas were at least fresh and fluffy. It was not a bad meal overall, but it could have been better.",0
"Overall, it's a great place to stay. Interesting lobby, decor. You have to appreciate old buildings to really appreciate the Oxford. The room was lovely - bathroom was a little small, but very nice. Our room was a little awkward in the sense that the bathroom was a step away from the bed...and the air conditioning vent was positioned so that the air never really ""got to the bed."" In fairness, it was very hot when we were there, but I hate waking up because the room isn't cool enough. Staff was always very courteous. It's a short walk to the ""mall."" (It's very commercial. And no place that you'd really want to be after dark.) But we did find a couple of good restaurants near Coors Field - which was a very short walk. For a first-timer in Denver it was just fine. Nice touch - they had coffee service on each floor. In my opinion much better to have to walk down the hall for real coffee with real cream than to make some swill in the room!",0
"Premium account. Can only cast to a single speaker. No longer casts to groups. If I try to add devices it announces my account is in use on another device and just changes speaker. If I skip a track from my phone the music reverts to the phone and turns off the speaker again with the ""account in use on another device"" announcement. Seriously terrible. Sorry I have to even give a star",0
"High-yielding dividend stocks to buy are the go-to now. However, yields aren't always sustainable and the selection process is critical.",0
"After moving from Chicago to Scottsdale, this was one of the first places we tried Overall, I felt underwhelmed. After hearing that this was one of the best sushi places in Scottsdale, I expected something great. Maybe my expectations were too high. My Sapporo was great (and much needed in this July heat!) and the sushi was fine. My favorite was a roll with fried fish skin in it -- not sure what it was called, but it was tasty. I would go back, but it is not a favorite for me!",0
"i enjoyed almost everything here except the seafood combination tray tasted like it was bad,it even smelled bad.The rest of the buffet was average for a super buffet.I liked the won ton soup it was better than most places but it was the only thing that stood out.I was kind of leery about all the food after i had that bad shrimp.I told the hostess about the dish and she told me they were fine and even ate one.They smelled like dirty socks and i love shrimp i know what they should smell and taste like.I hope i dont get the shits later.If it had not been for that dish they would have gotten 3 stars.",0
Overrated. It's interesting but the food at store 6 was under seasoned. The wait staff is helpful and polite but food is only ok,1
"One of the best Vietnamese restaurants in Phoenix, this place is acids the street fro LeiLei's and hidden from view. Don't miss it. Try the chicken wings and especially the grapes leaves. The staff are very nice. The ambiance is wanting and music dated, but this is a must.",1
"The restaurant was packed and have to wait for 20 minutes to get a table, and we have to share table with others during the morning peak hour. Have to avoid week end.
Overall, food is good. smaller portion compare to others. Price is reasonable.",1
"M-real Corporation Stock Exchange Announcement 29 September 2006 at 4.15 p.m. Kyro Corporation and M-real Corporation, a Metsaliitto Group subsidiary, have agreed on an arrangement which gives M-real option to purchase the Kyroskoski natural gas powerplant from Kyro.",1
"Overall Experience : Average bowl of fish noodle soup1. Creamy cheese soup with fried dory fish - Little ingredients, noodles cooked well, soup is creamy",1
Omg soo tired! On my way home! Long busy day ; had fun meeting new people and catching up with some people!,1
Very delicious Asam Pedas! Perfect place for having meals in big group. Newly renovated toilet and Prayer Room available. Parking the car at a visuble spot near the sitting arrangements. Can be crowded on Friday and Saturday. Traffic congestion when there is soccer match involving JDT team.,1
I thought that the kitchen was very clean. The food was good and fresh!!,1
"Three Stars
Not a good fit for my window but okay.",1
Arizona mills is only 5 miles away. free breakfast. swimming pool. everything is in short distance. rooms are cozy and comfy. but one problem. they close the pool and the mini gym too early. there free water tastes nasty. and the gym is too small. only 3 machines. come on guys we need atleast 10. people like working out now in days. but other than that. the price is good for the stay.,1
"Esquire pretty much kicks ass. I first discovered it while I was working for the city across the street and would come over for lunch quite a bit to get a steak sandwich while I was in the process of packing on the pounds. I've since lost weight and now I eat the black bean veggie burger (absolutely delicious). Esquire has grown and changed (a bit) over the years to accomodate the changes in downtown Champaign, but it still retains much of its original character. I think it and the Brass Rail are the only two places left where you can really hang with the hardcore downtown alcoholics. I mean HARDCORE! Esquire is awesome!",1
Food is good but a little too expensive.,1
"The tom yum creamy porridge was excellent. The Chicken Chop Fried rice was just okay, a bit dry but the batter was slightly thick. The chicken wing was good too. There might be a tad too much MSG in the food.",1
"Scratches
I like the look of the band but there is a snag in the material and it constantly scratches my wrists so I stopped wearing it :(",1
This place is awesome! High end and big. Tons of designer stores.,1
Great price for some really good authentic-tasting food,1
"Make sure you have a disc drive.
Would not work with my iPhone or my HP laptop. Comes with a compact disc to install. Who uses those anymore?",1
Great hole in the wall Chinese restaurant.....got my fix for chinese food....been going here for years n still great place to eat.,1
"Meh, It works good but is just a repackaged and shipped item. Be careful with this item.
Works good, be very careful using this as it will grab and kick easily it cuts aggressively so use it for rough shaping, not final shaping. Be sure to have your guard in place. cuts better than it shapes. Wear full face guard as it will kick back wood chips pretty fast. The one I received was just a Horrible Freight Item that had the label covered with a sticker. If you have one of those stores closer locally it would be a better value to go there.",1
"The service was decent, but slow. We went for lunch and it was quite clear that they were understaffed. We would go extended periods of time without seeing our waiter, and that grew frustrating. The food, however, was phenomenal. Granted, I have limited options to enjoy (everyone in our party just ordered the Margherita Pizza), but the pizza was still excellent. The crust was thin, the mozzarella was fresh, and the tomato sauce finished off the pizza quite well. The coffee was decent, if a bit weak.",1
"Not what I expected
Plastic; sweats on surfaces when filled with drinks and ice.",1
It's a pretty decent place for Thai food. Service might get a bit slow if there is a crowd and there usually is. Avoid the corner tables are there is no airflow. Food wise quite decent. The sambal was really good. Prices are definitely on the higher side. The decor is nice and hip.,1
"Stayed two nights for a girls' weekend MLK weekend. We got a great deal through another website. I felt most of the reviews were pretty spot on. Somewhat clean, very comfortable bed. We did request a room away from the street which was very, very quiet. but the place would be fantastic if they painted the rooms, hallways and recarpeted the hallways. Room carpet was fine and the bathroom fixtures were new. Close to walk to Union Square and Chinatown, but you are on the edge of the Tenderloin area and therefore you have quite a few homeless and panhandlers walking the area. We were not approached or bothered by anyone. Staff was pleasant. Really good Italian restaurant nearby called 54 Mint - a block or two away.",1
Nice hotel with clean rooms. It offers a breakfast each morning that has a lot of choices for small children and it was pretty close to sea world. So we didn't get lost coming and going. It is also in walking distance from a couple of good places to eat. Front desk staff was always helpful and gave good directions,1
"Not for me,I guess.
Broke out more than I ever have.",1
The company will be part of Teleste 's Video and Broadband Solutions business area .,1
"Recently stayed here while working a meeting at the Moscone Convention Center. Location for that was terrific. The room was fine, clean, etc. But I was very surprised with the tiny lobby,
small gathering space and bar. And was really surprised that there was only one restaurant which was very pricey and with a limited menu. Although the presentation was lovely, it wasn't a lot of food for the money. If you have an expense account with limitations, I suggest you eat outside the hotel.",1
"This hotel has a great location, comfortable beds and typically excellent Marriott service, but I have to wonder why I can get free wi-fi with a cup of tea at Starbucks (or an order of fries at McD's) but here they ding you for another 12 bucks.",1
"Above average.
Perfect length. Way too wide. There is a string that helps alleviate that problem though so it's manageable. Pockets can take a beating and still stay together",1
"They look nice.
I bought these bottles to frost sugar cookies with glace. The tips are very narrow, and I ended up cutting the tips to make the opening bigger. They look nice.",1
"Very good food. All is from scratch and fresh. Pierogi's are excellent. Serrol soup was new to me and was a pleasantly surprise in how great it tasted. Staff very friendly. If you are not familiar with Polish food, they are more than happy to share how it's made. Will be going back.",1
"Although it is a well publicised bar-restaurant, didn't find it had any special features above similar outlets. May be was an off night.",1
Nice decoration but very slow in serving food. The meat and mushroom came overcooked,1
"First impressions were great. The lobby gorgeous. The library bar very nice but small. The room though was so small, I think the smallest I have ever seen. The bed was very comfortable. Felt like I was on a cruise ship cabin, no kidding. Okay for one maybe but definitely not for two. Upgrade to a larger room if you come here.",1
"Three Stars
Easy to read use but not all the detail you may want.",1
The report will be emailed within 2 business days of an order .,1
Carmen did a great job and was very flexible with times to come in. Nice to find someone that also does men's haircuts in Old Town.,1
"We stayed here 3 nights last weekend. The place is quiet, clean and the breakfast was good. I forgot my pillow and called upon my return home and was happy to hear they had it so my son could pick it up. Overall the place is fine for sleeping and the fridge is nice but the rooms are really, really small. ""Queen size"" beds are questionable and there was some musty smells sometimes. If your taking a cruise this room will prepare you for the ship's room.",1
"Ordered 2 masks. One of them would have received ...
Ordered 2 masks. One of them would have received 5 stars but the 2nd had strings of glue all over it and the feathers are bent and won't stand up.",1
"Works well but sloppy.
Works well, easy to find tune. But if you're using direct to port a- filter it is very sloppy. You must hold it the entire time. Support is just to hold a little weight, doesn't put porta anywhere near output.",1
nice environment! Dim sum is a bit big! real stuff! The price is reasonable!,1
"The staff is very polite and helpful. The rooms are okay. Our room had very shoddy furniture. Beds were very hard and noisy whenever you moved. The layout of the room sucked. I know they are trying to make the best of it but our room should of had one double bed in it not two. There was barely any room to move around. The walls are very thin. Sounds like herds of horses running around in the rooms and you can hear other peoples conversations very well.
The toilet was so low that it felt like your knees were up by you head when you sat on it.",1
"Not for large amounts of liquid.
These work fairly well, but they still leak. Not really for large amounts of liquid.",1
"I stayed there because of a morning flight.
This is your typical airport hotel.
Nothing bad but very cookie cutter.
Plus is a better than average exercise room
Weakness: overpriced restaurants, nothing open in the morning to get a snack before going to the airport, bad coffee maker in the room.",1
"It was a perfect fit
Great item and fast shipping",1
Not a bad spot when I'm back in the burgh. This place is alot more classy and upscale than any other place you will find on the south side. Sometimes it gets a little tight downstairs ordering drinks but I guess that is a small price to pay for a decent night out on the south side,1
"This is one of my favorite places in Charlotte. It's a charming art gallery and wine bar. I love the exhibits by local artists. It's also located in a fun, eclectic neighborhood with tons of great restaurants in walking distance. The location makes it a great spot for date night or a fun evening with the girls. I usually browse the gallery while drinking a class of wine and then head around the corner to the soul gastrolounge for dinner.",1
"Had their food truck ice cream, so yummy!",1
"There are less than 5ml inside the bottle
Shipping is pretty fast and thanks for the small gift. I notice the seller keeps changing and the price too! I hate when the price changes after you purchase it. My only complaint and question is the tip part of the concealer. There are less than 5ml inside the bottle. That's very disappointing. But overall it's okay. (1.5 natural)",1
Really good service. Prices are what you would expect. I couldn't find anything on sale,1
"we were disappointed with the room layout.The check in service was great and so was the bell service.really very professional and you get immediate attention. On first walking into the room we were excited because our room had a nice little balcony and is was a very nice size room. The view was wonderful and I must say that even though we were close to the elevator it was very quiet. The bed was fine, lots of pillows but there was no turn down so if we took late showers we used damp towels. Seemed like once we got to our floor the service went downhill
The room was clean but very simple..not more than 2 magazines for the wonderful area.The sink and closet were separate from the shower and toilet. My husband gets up much earlier than me since he needed to get to the conference and there was no way to not to wake me up with the lay out.Also if one gets up to use the restroom during the night and washes your hands that will wake up your roommate. I had to call the ""at your service"" person everyday for something. There is no direct phone line to housekeeping. I requested a shower cap.I got one for that day? There was a great coffee machine, but had to call to replenish the reg coffee on the 3rd day? Also, had to call for more toilet paper..there was not any extra roll anywhere. The last thing (which I really should have reported) was I left a shopping bag on the floor, and looked all over, could not find it. I was upset because I had left all the receipts in the bag and it was gone! I called the desk (again on the 5th day) and she was pretty sure all the trash would be gone but said she would check with head of housekeeping. I actually got a call back that the maid put the receipts on the desk near the computer area!
Anyway, the waitress in all the restaurants and pool were nice and efficient. SOmeone told me I should try the Omni next time or the Gaslamp Hilton..maybe I will.",1
Local discounts are offered so I meet with friends here often. They have a great selection of beer and the nachos are fantastic. The bartenders are friendly and the wait staff is also. Maybe a bit pricey for what it us but the atmosphere is great so its a good place to start your night if you have to be on the strip anyways.,1
"I didn't enjoy the stay much. I felt the price of over 300 dollars for one night was very expensive for what it was. The room was old fashioned and tired looking. Reception took no notice of my orders at check-in regarding payment instructions and I went away very angry. The location is great, obviously, and that's why they charge what they do...but next time I would prefer to stay at the renaissance. Much more modern hotel, with many more services for a similar price. A real shame as I was looking forward to it after seeing so many good reviews...and I was severly let down. Breakfast was good but parking charge for guests is also ridiculous.",1
"Three Stars
nice flowers with pot. However, strange smell.",1
"So small
These are soooooo small. Not even sure what size I could order just to cover my bum. Sucks because they are very well made. Order up 2 or so sizes.",1
They deliver breakfast to my house. Breakfast!! Who does that? And you can order food online! Why should I ever eat dominos again?,1
"Good music, good pizza, good service. I really enjoyed eating here during my last visit to the Phoenix area. We went in the evening on a weekday, so the restaurant was more on the empty side. We decided to sit outside to take in the warm evening. It was nice having good background music--it was eclectic and fun, and wasn't too loud or too quiet. And despite coming near closing, the service was fantastic. Our server was extremely attentive and funny. The food was excellent. We ordered a house salad to split and a large pizza with mushrooms, sausage, and peppers. The salad was really yummy--great dressing and flavorful greens (not just a bunch of bland iceberg lettuce). The pizza had a very thin crust and high quality toppings. Our only complaint was as you got towards the center of the pizza, the crust got soggier and soggier. Would have liked it to be cooked just a hair longer. Other than that, we had a great time at Grimaldi's. Would definitely recommend if you're in the area!",1
"Ordered Hawaii pizza and nachos . Since we were there before 7 pm waitress Nurin informed we can choose an appetizer for free. So we asked for buffalo wings. The pizza had no sauce for the base. Some tiny pieces of turkey ham, 3 tiny pineapple and cheese that was hardly there. The wings were below average. The nachos what was mentioned...jalapeño , guacamole not in. Just nachos and melted cheese and crushed tomatoes. Far from what stated in the menu. We were charged Rm 2 per person for water. For the two appetizers and water the bill 49.60. No main course was ordered. Will never recommend this place to anyone I know. Suppose to be a Mexican Restaurant.",1
Had a great time eating dinner with family for my daughters 12th birthday. The food was very good and of course we stuffed ourselves.,1
"I went for all you can eat crab legs on Tuesday night. The food was amazing, service was friendly and quick, and the music was exceptional. Did I mentioned ALL YOU VAN EAT CRAB?! It doesn't get much better than that. The only downfall was aside from the decor, there is nothing pub-ish about the place...a very minor thing to overlooking for such a great experience.",1
"This is NOT the original autor
A pretty good story, but didnot live up to expectations",1
"Good protection.
The cast is well made and it has a nice feel. It came with the top and bottom together and was a pain to separate. If I need to remove the phone I will probably have to break the case to get the phone out.",1
"I especially came to eat soft-shelled crabs, but they were too heavy to taste.",1
"My friends and I went to Carson' s Kitchen for a Saturday lunch. We had a large group so I had called for a reservation about 2 weeks in advance which was a good thing because the place was pretty small. It was small but it was cool and industrial yet cozy looking. Our server was really nice and we felt really welcomed. We ordered all the social plates which consists of the crispy chicken skins, bacon jam, devil's eggs, tempura green beans, wellington empanada, gyro tacos, veal meatballs and walnut shrimps. We also ordered short rib sliders and wild mushrooms flat breads. The walnut shrimps were okay but everything else was delicious. Loved loved the bacon jam. I would definitely go back and would recommend this place to anyone. So yummy.",1
"I like this one much better than the one on Serene. The isles are much bigger, I didn't bump into anyone once!",1
going drinking tonight... drinking away the blues......,1
"I had the mac and cheese, which both my girlfriend and I thought was delicious. The place is intimate and in the heart of old Montreal. If you are driving, there is decent pay parking on the street. You may have to wait 20-30 minutes as we did on our first visit. The staff is very friendly and generally accommodating. I wasn't too impressed with the vegan Panini. If you're thinking about desserts. I'd try the cronuts diagnolly across the street...but I don't remember the name of the cafe. I gave it four stars but I don't feel this is a must during a visit to Montreal.",1
"Located on the lobby floor of the Double Tree Hotel, Bigelow Grille is pretty much open all day. I had the fortune of enjoying all of my breakfasts for free with a coupon voucher given to my group as a compliment. The buffet is full. Fresh, and yes I mean fresh cut fruits and all in separate bins which allows for the enjoyment of either one or all of them. The eggs are carton type and are served with or without cheese. There is an array of cereals to choose from and milks. On the mornings that I had breakfast here they had an omelette bar with a lurky looking individual cooking them. Well.... The omelette that I have had have all come out as a neat pile of scrambled eggs and whatever I chose to have with them. The seating and lighting are perfectly quaint. Overall...... A nice experience.",1
